nombre,id,url
Michaelle Ascencio,1313572,https://www.goodreads.com/author/list/1313572?page=1&per_page=100
Higinia Bartolomé del Álamo,,
Margarita Belandria,6102989,https://www.goodreads.com/author/list/6102989?page=1&per_page=100
Alegría Bendayán de Bendelac,,
Krina Ber,13950687,https://www.goodreads.com/author/list/13950687?page=1&per_page=100
Virginia Betancourt Valverde,24432518,https://www.goodreads.com/author/list/24432518?page=1&per_page=100
María Calcaño,8141237,https://www.goodreads.com/author/list/8141237?page=1&per_page=100
Sonia Chocrón,5547910,https://www.goodreads.com/author/list/5547910?page=1&per_page=100
Silda Cordoliani,,
Virginia Cosin,6855874,https://www.goodreads.com/author/list/6855874?page=1&per_page=100
Inés de Cuevas,27898803,https://www.goodreads.com/author/list/27898803?page=1&per_page=100
Victoria De Stefano,4161012,https://www.goodreads.com/author/list/4161012?page=1&per_page=100
Florinda Donner,6459429,https://www.goodreads.com/author/list/6459429?page=1&per_page=100
María Antonieta Flores,1426112,https://www.goodreads.com/author/list/1426112?page=1&per_page=100
Mercedes Franco,1549056,https://www.goodreads.com/author/list/1549056?page=1&per_page=100
Alicia Freilich,999110,https://www.goodreads.com/author/list/999110?page=1&per_page=100
Virginia Gil de Hermoso,,
Jacqueline Goldberg,1922436,https://www.goodreads.com/author/list/1922436?page=1&per_page=100
Iliana Gómez Berbesí,880272,https://www.goodreads.com/author/list/880272?page=1&per_page=100
Ida Gramcko,772817,https://www.goodreads.com/author/list/772817?page=1&per_page=100
Moraima Guanipa,6397023,https://www.goodreads.com/author/list/6397023?page=1&per_page=100
Rowena Hill,14185089,https://www.goodreads.com/author/list/14185089?page=1&per_page=100
Kira Kariakin,6002327,https://www.goodreads.com/author/list/6002327?page=1&per_page=100
Gabriela Kizer,2812491,https://www.goodreads.com/author/list/2812491?page=1&per_page=100
Mireya Kríspin,27898774,https://www.goodreads.com/author/list/27898774?page=1&per_page=100
Astrid Lander,6395909,https://www.goodreads.com/author/list/6395909?page=1&per_page=100
Elisa Lerner,1926661,https://www.goodreads.com/author/list/1926661?page=1&per_page=100
María Luisa Lázzaro,14176255,https://www.goodreads.com/author/list/14176255?page=1&per_page=100
Olga Luzardo,,
Luz Machado,26991815,https://www.goodreads.com/author/list/26991815?page=1&per_page=100
Leila Macor,7088699,https://www.goodreads.com/author/list/7088699?page=1&per_page=100
Modesta Sanginés Uriarte,,
Sisinia Anze Terán,14844760,https://www.goodreads.com/author/list/14844760?page=1&per_page=100
María Cristina Trigo Viaña,,
Sara Ugarte Quiroga de Salamanca,,
Camila Urioste Laborde,,
Julia Urquidi Illanes,80370,https://www.goodreads.com/author/list/80370?page=1&per_page=100
Gaby Vallejo Canedo,19528036,https://www.goodreads.com/author/list/19528036?page=1&per_page=100
Mónica Velásquez Guzmán,410515,https://www.goodreads.com/author/list/410515?page=1&per_page=100
María Virginia Estenssoro,15591589,https://www.goodreads.com/author/list/15591589?page=1&per_page=100
Blanca Wiethüchter López,,
Adela Zamudio Rivero,,
Norah Zapata Prill,25515885,https://www.goodreads.com/author/list/25515885?page=1&per_page=100
Guely Julieta Zurita Cavero,,
Lindaura Anzoátegui Campero,21302575,https://www.goodreads.com/author/list/21302575?page=1&per_page=100
Magela Baudoin,8440817,https://www.goodreads.com/author/list/8440817?page=1&per_page=100
Alcira Cardona Torrico,,
Matilde Casazola Mendoza,,
Liliana Colanzi Serrate,,
Aida Gainsborg,,
Carolina Hoz de Vila,,
Isabel Mesa de Inchauste,697082,https://www.goodreads.com/author/list/697082?page=1&per_page=100
Asunta Limpias de Parada,,
Verónica Linares Perou,21891233,https://www.goodreads.com/author/list/21891233?page=1&per_page=100
Paz Nery Nava Bohorquez,,
Verónica Ormachea Gutiérrez,11246385,https://www.goodreads.com/author/list/11246385?page=1&per_page=100
Francisca Natalia Palacios Gutiérrez,,
Giovanna Rivero,6551381,https://www.goodreads.com/author/list/6551381?page=1&per_page=100
Ana María de las Nieves Romero Pringle,,
Lupe Cajías,6332490,https://www.goodreads.com/author/list/6332490?page=1&per_page=100
Marjorie Agosín,222743,https://www.goodreads.com/author/list/222743?page=1&per_page=100
María Isidora Ignacia Aguirre Tupper,,
Margarita Aguirre,1242069,https://www.goodreads.com/author/list/1242069?page=1&per_page=100
María Elena Aldunate Bezanilla,,
"María Teresa ""Maité"" Allamand Madaune",,
Isabel Angélica Allende Llona,,
Anne-Marie Alonzo,1262361,https://www.goodreads.com/author/list/1262361?page=1&per_page=100
Anitza Castelletto Kirby,,
Claudia Apablaza,2766218,https://www.goodreads.com/author/list/2766218?page=1&per_page=100
Rossana Hasson,,
Marina Arrate Palma,,
Carmen Arriagada,14046126,https://www.goodreads.com/author/list/14046126?page=1&per_page=100
Beatriz Mendoza Sagarzazu,23836510,https://www.goodreads.com/author/list/23836510?page=1&per_page=100
Michelle Roche Rodríguez,7101952,https://www.goodreads.com/author/list/7101952?page=1&per_page=100
Mónica Montañés,5205666,https://www.goodreads.com/author/list/5205666?page=1&per_page=100
Xiomara Moreno,2035479,https://www.goodreads.com/author/list/2035479?page=1&per_page=100
Stefania Mosca,2391328,https://www.goodreads.com/author/list/2391328?page=1&per_page=100
Ana Nuño,6130181,https://www.goodreads.com/author/list/6130181?page=1&per_page=100
Hanni Ossott,1648799,https://www.goodreads.com/author/list/1648799?page=1&per_page=100
Indira Páez,19555064,https://www.goodreads.com/author/list/19555064?page=1&per_page=100
Yolanda Pantin,116906,https://www.goodreads.com/author/list/116906?page=1&per_page=100
Esdras Parra,6396021,https://www.goodreads.com/author/list/6396021?page=1&per_page=100
Teresa de la Parra,99660,https://www.goodreads.com/author/list/99660?page=1&per_page=100
Carmen Peire,8532531,https://www.goodreads.com/author/list/8532531?page=1&per_page=100
Ada Pérez Guevara,1079742,https://www.goodreads.com/author/list/1079742?page=1&per_page=100
Ana María del Re,3154668,https://www.goodreads.com/author/list/3154668?page=1&per_page=100
Graciela Rincón Calcaño,18884972,https://www.goodreads.com/author/list/18884972?page=1&per_page=100
Emira Rodríguez,20321982,https://www.goodreads.com/author/list/20321982?page=1&per_page=100
Flor Roffé de Estévez,,
Pilar Romero,7479288,https://www.goodreads.com/author/list/7479288?page=1&per_page=100
Naida Saavedra,7752822,https://www.goodreads.com/author/list/7752822?page=1&per_page=100
Nery Santos Gómez,20299220,https://www.goodreads.com/author/list/20299220?page=1&per_page=100
Elizabeth Schön,6998975,https://www.goodreads.com/author/list/6998975?page=1&per_page=100
Isbelia Sequera Tamayo,434145,https://www.goodreads.com/author/list/434145?page=1&per_page=100
Milagros Socorro,773116,https://www.goodreads.com/author/list/773116?page=1&per_page=100
Mariana Libertad Suárez,8236250,https://www.goodreads.com/author/list/8236250?page=1&per_page=100
Susana Sussmann,2807952,https://www.goodreads.com/author/list/2807952?page=1&per_page=100
Mireya Tabuas,6526647,https://www.goodreads.com/author/list/6526647?page=1&per_page=100
Ana Enriqueta Terán,594632,https://www.goodreads.com/author/list/594632?page=1&per_page=100
Natasha Tiniacos,6940371,https://www.goodreads.com/author/list/6940371?page=1&per_page=100
Ana Teresa Torres,620593,https://www.goodreads.com/author/list/620593?page=1&per_page=100
Keila Vall de la Ville,15514771,https://www.goodreads.com/author/list/15514771?page=1&per_page=100
Lucila Velásquez,886385,https://www.goodreads.com/author/list/886385?page=1&per_page=100
Wafi Salih,7874440,https://www.goodreads.com/author/list/7874440?page=1&per_page=100
Geraldine Gutiérrez Wienken,15401003,https://www.goodreads.com/author/list/15401003?page=1&per_page=100
Carmen Cristina Wolf,8058932,https://www.goodreads.com/author/list/8058932?page=1&per_page=100
Lena Yau,14123392,https://www.goodreads.com/author/list/14123392?page=1&per_page=100
María Auxiliadora Álvarez,9089283,https://www.goodreads.com/author/list/9089283?page=1&per_page=100
Morita Carrillo,,
Clotilde Crespo de Arvelo,,
Polita de Lima,,
Dilia Díaz Cisneros,,
Lydda Franco Farías,6396464,https://www.goodreads.com/author/list/6396464?page=1&per_page=100
Lotty Ipinza,,
Elsa Morales,24789972,https://www.goodreads.com/author/list/24789972?page=1&per_page=100
Antonia Palacios,54395,https://www.goodreads.com/author/list/54395?page=1&per_page=100
Ana Mercedes Pérez,20135027,https://www.goodreads.com/author/list/20135027?page=1&per_page=100
Eleonora Requena,6397156,https://www.goodreads.com/author/list/6397156?page=1&per_page=100
Luisa del Valle Silva,16943475,https://www.goodreads.com/author/list/16943475?page=1&per_page=100
Miyó Vestrini,736564,https://www.goodreads.com/author/list/736564?page=1&per_page=100
Julia Álvarez,7277,https://www.goodreads.com/author/list/7277?page=1&per_page=100
Aurora Arias,6211701,https://www.goodreads.com/author/list/6211701?page=1&per_page=100
Aída Cartagena Portalatín,1815004,https://www.goodreads.com/author/list/1815004?page=1&per_page=100
Hilma Contreras,954893,https://www.goodreads.com/author/list/954893?page=1&per_page=100
Daisy Cocco De Filippis,7277,https://www.goodreads.com/author/list/7277?page=1&per_page=100
Carmen Imbert Brugal,7036560,https://www.goodreads.com/author/list/7036560?page=1&per_page=100
Rita Indiana,1280571,https://www.goodreads.com/author/list/1280571?page=1&per_page=100
Jeannette Miller,7013387,https://www.goodreads.com/author/list/7013387?page=1&per_page=100
Rosa Silverio,4875890,https://www.goodreads.com/author/list/4875890?page=1&per_page=100
Jacqueline Balcells,954637,https://www.goodreads.com/author/list/954637?page=1&per_page=100
Pía Barros Bravo,23184228,https://www.goodreads.com/author/list/23184228?page=1&per_page=100
María Alexandra Basualto Pearcy,,
Natalia Berbelagua Pastene,27093511,https://www.goodreads.com/author/list/27093511?page=1&per_page=100
Carmen Berenguer,1704214,https://www.goodreads.com/author/list/1704214?page=1&per_page=100
Soledad Bianchi Lasso,,
Marta Elena Blanco Vidal,19396248,https://www.goodreads.com/author/list/19396248?page=1&per_page=100
María Luisa Bombal Anthes,,
Teresa Calderón,246651,https://www.goodreads.com/author/list/246651?page=1&per_page=100
María del Carmen Castillo Echeverría,,
Claudia Andrade Ecchio,15928110,https://www.goodreads.com/author/list/15928110?page=1&per_page=100
Teresa Clerc Mirtin,27530832,https://www.goodreads.com/author/list/27530832?page=1&per_page=100
Mabel Condemarín Grimberg,339735,https://www.goodreads.com/author/list/339735?page=1&per_page=100
Larissa Contreras Briones,14780622,https://www.goodreads.com/author/list/14780622?page=1&per_page=100
Ivonne Coñuecar,18148346,https://www.goodreads.com/author/list/18148346?page=1&per_page=100
María Cristina Correa Morandé,,
Stella Corvalán Vega,,
Rita Cosani Sologuren,,
Alejandra Costamagna Crivelli,21452720,https://www.goodreads.com/author/list/21452720?page=1&per_page=100
Virginia Cox Balmaceda,4017313,https://www.goodreads.com/author/list/4017313?page=1&per_page=100
Silvia Cuevas Morales,1084479,https://www.goodreads.com/author/list/1084479?page=1&per_page=100
Carmen de Alonso,6852388,https://www.goodreads.com/author/list/6852388?page=1&per_page=100
Ana María del Río,1176619,https://www.goodreads.com/author/list/1176619?page=1&per_page=100
Myriam Díaz Diocaretz,624909,https://www.goodreads.com/author/list/624909?page=1&per_page=100
Stella Adriana Díaz Varín,,
Delia Domínguez Mohr,,
Rossana Dresdner,20515110,https://www.goodreads.com/author/list/20515110?page=1&per_page=100
Gloria Dünkler,7235228,https://www.goodreads.com/author/list/7235228?page=1&per_page=100
Mónica Echeverría Yáñez,15336903,https://www.goodreads.com/author/list/15336903?page=1&per_page=100
Lilian Elphick Latorre,26808287,https://www.goodreads.com/author/list/26808287?page=1&per_page=100
Ana Diamela Nadine Eltit González,22304044,https://www.goodreads.com/author/list/22304044?page=1&per_page=100
Raquel Señoret Guevara,,
Soledad Fariña Vicuña,,
Patricia Paola Fernández Silanes ,,
María José Ferrada Lefenda,19079341,https://www.goodreads.com/author/list/19079341?page=1&per_page=100
Enriqueta Flores Arredondo,6374982,https://www.goodreads.com/author/list/6374982?page=1&per_page=100
Baldramina Flores Urquieta,,
Paulina Flores,14358427,https://www.goodreads.com/author/list/14358427?page=1&per_page=100
Astrid Fugellie Gezan,22282497,https://www.goodreads.com/author/list/22282497?page=1&per_page=100
Ingrid Alicia Fugellie Gezan,,
Carmen Gaete Nieto del Río,,
Alicia Galaz Vivar,834360,https://www.goodreads.com/author/list/834360?page=1&per_page=100
Georgina Silva Jiménez,22671719,https://www.goodreads.com/author/list/22671719?page=1&per_page=100
María Elena Gertner Honorato,,
Daniuska González González,6396853,https://www.goodreads.com/author/list/6396853?page=1&per_page=100
Carla Guelfenbein Dobry,18962626,https://www.goodreads.com/author/list/18962626?page=1&per_page=100
Lucía Guerra,5707662,https://www.goodreads.com/author/list/5707662?page=1&per_page=100
Camila Gutiérrez Berner,,
Teresa Hame,21432574,https://www.goodreads.com/author/list/21432574?page=1&per_page=100
Elvira Hernández,6151217,https://www.goodreads.com/author/list/6151217?page=1&per_page=100
Ana Sara Herrera Sagredo,1627720,https://www.goodreads.com/author/list/1627720?page=1&per_page=100
Graciela Huinao,6268954,https://www.goodreads.com/author/list/6268954?page=1&per_page=100
Marta Jara Hantke,,
Emma Isabel Jauch Jelves,,
Andrea Jeftanovic Avdaloff,12597934,https://www.goodreads.com/author/list/12597934?page=1&per_page=100
Raquel Lea Jodorowsky Prullansky,,
Josefa Wallace,13612811,https://www.goodreads.com/author/list/13612811?page=1&per_page=100
Soledad Bianchi Lasso,,
Marina Latorre Uribe,,
Nelly Lemus Villa,,
Carmen Gloria López Moure ,,
Carmen Marai,7439948,https://www.goodreads.com/author/list/7439948?page=1&per_page=100
Ester Matte Alessandri,,
Marie-Célie Agnant,562677,https://www.goodreads.com/author/list/562677?page=1&per_page=100
Mimi Barthélémy,158358,https://www.goodreads.com/author/list/158358?page=1&per_page=100
Jacqueline Beaugé,19258086,https://www.goodreads.com/author/list/19258086?page=1&per_page=100
Marie-Thérèse Colimon-Hall,5773145,https://www.goodreads.com/author/list/5773145?page=1&per_page=100
Maggy de Coster,19258088,https://www.goodreads.com/author/list/19258088?page=1&per_page=100
Liliane Dévieux-Dehoux,18671008,https://www.goodreads.com/author/list/18671008?page=1&per_page=100
Lilas Desquiron,998559,https://www.goodreads.com/author/list/998559?page=1&per_page=100
Michèle-Jessica Fièvre,3118845,https://www.goodreads.com/author/list/3118845?page=1&per_page=100
Mona Guérin,14188922,https://www.goodreads.com/author/list/14188922?page=1&per_page=100
Yanick Lahens,1747353,https://www.goodreads.com/author/list/1747353?page=1&per_page=100
Nadine Magloire,8126175,https://www.goodreads.com/author/list/8126175?page=1&per_page=100
Kettly Mars,2992620,https://www.goodreads.com/author/list/2992620?page=1&per_page=100
Marie-Sœurette Mathieu,,
Janine Tavernier,4698845,https://www.goodreads.com/author/list/4698845?page=1&per_page=100
Emmelie Prophète,4025197,https://www.goodreads.com/author/list/4025197?page=1&per_page=100
Marlène Rigaud Apollon,1032622,https://www.goodreads.com/author/list/1032622?page=1&per_page=100
Elsie Suréna,8115113,https://www.goodreads.com/author/list/8115113?page=1&per_page=100
Marie-Alice Théard,17150809,https://www.goodreads.com/author/list/17150809?page=1&per_page=100
Évelyne Trouillot,518712,https://www.goodreads.com/author/list/518712?page=1&per_page=100
Cléante Valcin,4480380,https://www.goodreads.com/author/list/4480380?page=1&per_page=100
Marie Vieux-Chauvet,1186991,https://www.goodreads.com/author/list/1186991?page=1&per_page=100
Edwidge Danticat,3525,https://www.goodreads.com/author/list/3525?page=1&per_page=100
Karin Amatmoekrim,5245154,https://www.goodreads.com/author/list/5245154?page=1&per_page=100
Cándani,5495829,https://www.goodreads.com/author/list/5495829?page=1&per_page=100
Thea Doelwijt,1186004,https://www.goodreads.com/author/list/1186004?page=1&per_page=100
Chitra Gajadin,96715,https://www.goodreads.com/author/list/96715?page=1&per_page=100
Sharda Ganga,6807780,https://www.goodreads.com/author/list/6807780?page=1&per_page=100
Henna Goudzand Nahar,1647260,https://www.goodreads.com/author/list/1647260?page=1&per_page=100
Ann Harris,132803,https://www.goodreads.com/author/list/132803?page=1&per_page=100
Mala Kishoendajal,4286947,https://www.goodreads.com/author/list/4286947?page=1&per_page=100
Ismene Krishnadath,4254889,https://www.goodreads.com/author/list/4254889?page=1&per_page=100
Tessa Leuwsha,6430514,https://www.goodreads.com/author/list/6430514?page=1&per_page=100
Noni Lichtveld,1448701,https://www.goodreads.com/author/list/1448701?page=1&per_page=100
Cynthia McLeod,,
Mechtelly,435614,https://www.goodreads.com/author/list/435614?page=1&per_page=100
Annel de Noré,5269556,https://www.goodreads.com/author/list/5269556?page=1&per_page=100
Ellen Ombre,2648739,https://www.goodreads.com/author/list/2648739?page=1&per_page=100
Astrid Roemer,1382615,https://www.goodreads.com/author/list/1382615?page=1&per_page=100
Johanna Schouten-Elsenhout,22484184,https://www.goodreads.com/author/list/22484184?page=1&per_page=100
Bea Vianen,1927060,https://www.goodreads.com/author/list/1927060?page=1&per_page=100
Annette de Vries,4517447,https://www.goodreads.com/author/list/4517447?page=1&per_page=100
Joanna Werners,3157554,https://www.goodreads.com/author/list/3157554?page=1&per_page=100
Dorothee Wong Loi Sing,,
Delmira Agustini,263663,https://www.goodreads.com/author/list/263663?page=1&per_page=100
Myriam Albisu,,
Teresa Amy,2960134,https://www.goodreads.com/author/list/2960134?page=1&per_page=100
Nancy Bacelo,15889835,https://www.goodreads.com/author/list/15889835?page=1&per_page=100
Berta Bengochea,,
Matilde Bianchi,809936,https://www.goodreads.com/author/list/809936?page=1&per_page=100
Andrea Blanqué,1846343,https://www.goodreads.com/author/list/1846343?page=1&per_page=100
Sarah Bollo,2846081,https://www.goodreads.com/author/list/2846081?page=1&per_page=100
Iris Bombet Franco,,
María Adela Bonavita,,
Virginia Brindis de Salas,14131229,https://www.goodreads.com/author/list/14131229?page=1&per_page=100
Gladys Cancela,,
Martha L. Canfield,1383250,https://www.goodreads.com/author/list/1383250?page=1&per_page=100
María Ester Cantonnet,,
Selva Casal,893521,https://www.goodreads.com/author/list/893521?page=1&per_page=100
Esther de Cáceres,29753405,https://www.goodreads.com/author/list/29753405?page=1&per_page=100
Helena Corbellini,8287171,https://www.goodreads.com/author/list/8287171?page=1&per_page=100
Marosa di Giorgio,147464,https://www.goodreads.com/author/list/147464?page=1&per_page=100
Julia Galemire,,
Estrella Genta de Lockhart,,
María Gravina Telechea,,
Silvia Guerra,24272626,https://www.goodreads.com/author/list/24272626?page=1&per_page=100
Sara de Ibáñez,17025182,https://www.goodreads.com/author/list/17025182?page=1&per_page=100
Suleika Ibáñez,1451997,https://www.goodreads.com/author/list/1451997?page=1&per_page=100
Juana de Ibarbourou,734779,https://www.goodreads.com/author/list/734779?page=1&per_page=100
María Carmen Izcua,,
Felisa Lisasola,,
Luisa Luisi,6369874,https://www.goodreads.com/author/list/6369874?page=1&per_page=100
Circe Maia,894246,https://www.goodreads.com/author/list/894246?page=1&per_page=100
Selva Márquez,,
Paulina Medeiros,28632946,https://www.goodreads.com/author/list/28632946?page=1&per_page=100
Alicia Migdal,1901487,https://www.goodreads.com/author/list/1901487?page=1&per_page=100
Arsinoe Moratorio,,
María Elena Muñoz,20134353,https://www.goodreads.com/author/list/20134353?page=1&per_page=100
Tatiana Oroño,17039532,https://www.goodreads.com/author/list/17039532?page=1&per_page=100
Cristina Peri Rossi,37165,https://www.goodreads.com/author/list/37165?page=1&per_page=100
Edda Piaggio,25348411,https://www.goodreads.com/author/list/25348411?page=1&per_page=100
Amalia Polleri,,
Teresa Porzecanski,9043,https://www.goodreads.com/author/list/9043?page=1&per_page=100
Esther Parodi Uriarte de Prunell,,
Mercedes Rein,1733243,https://www.goodreads.com/author/list/1733243?page=1&per_page=100
Sylvia Riestra,,
Alba Roballo,,
Cristina Rodríguez Cabral,10768374,https://www.goodreads.com/author/list/10768374?page=1&per_page=100
Dora Isella Russell,734779,https://www.goodreads.com/author/list/734779?page=1&per_page=100
Graciela Saralegui,27410638,https://www.goodreads.com/author/list/27410638?page=1&per_page=100
Idea Vilariño,1894023,https://www.goodreads.com/author/list/1894023?page=1&per_page=100
Ida Vitale,48228,https://www.goodreads.com/author/list/48228?page=1&per_page=100
Giselda Zani,,
Fernanda Trías,6898113,https://www.goodreads.com/author/list/6898113?page=1&per_page=100
Úrsula Acosta,851965,https://www.goodreads.com/author/list/851965?page=1&per_page=100
Amelia Agostini de del Río,2103571,https://www.goodreads.com/author/list/2103571?page=1&per_page=100
Marta Aponte Alsina,2713202,https://www.goodreads.com/author/list/2713202?page=1&per_page=100
Maria Arrillaga,1818630,https://www.goodreads.com/author/list/1818630?page=1&per_page=100
Yolanda Arroyo Pizarro,4287993,https://www.goodreads.com/author/list/4287993?page=1&per_page=100
María Teresa Babín,1082470,https://www.goodreads.com/author/list/1082470?page=1&per_page=100
Marilyn Batista Márquez,15201772,https://www.goodreads.com/author/list/15201772?page=1&per_page=100
Pura Belpré,3233659,https://www.goodreads.com/author/list/3233659?page=1&per_page=100
Alejandrina Benítez de Gautier,,
María Bibiana Benítez,,
Giannina Braschi,397009,https://www.goodreads.com/author/list/397009?page=1&per_page=100
Julia de Burgos,96068,https://www.goodreads.com/author/list/96068?page=1&per_page=100
Mayra Calvani,272703,https://www.goodreads.com/author/list/272703?page=1&per_page=100
Isabel Cuchí Coll,28561726,https://www.goodreads.com/author/list/28561726?page=1&per_page=100
Angelamaría Dávila,16255112,https://www.goodreads.com/author/list/16255112?page=1&per_page=100
Caridad de la Luz,6911900,https://www.goodreads.com/author/list/6911900?page=1&per_page=100
Sandra María Esteves,7512214,https://www.goodreads.com/author/list/7512214?page=1&per_page=100
Carmela Eulate Sanjurjo,17287320,https://www.goodreads.com/author/list/17287320?page=1&per_page=100
Rosario Ferré,83131,https://www.goodreads.com/author/list/83131?page=1&per_page=100
Magali García Ramis,265375,https://www.goodreads.com/author/list/265375?page=1&per_page=100
Quiara Alegría Hudes,1083742,https://www.goodreads.com/author/list/1083742?page=1&per_page=100
Janette Becerra,5783811,https://www.goodreads.com/author/list/5783811?page=1&per_page=100
Georgina Lázaro,181895,https://www.goodreads.com/author/list/181895?page=1&per_page=100
Erika López,21601,https://www.goodreads.com/author/list/21601?page=1&per_page=100
Margarita Maldonado Colón,2943293,https://www.goodreads.com/author/list/2943293?page=1&per_page=100
Concha Meléndez,1882600,https://www.goodreads.com/author/list/1882600?page=1&per_page=100
Nancy Mercado,1339173,https://www.goodreads.com/author/list/1339173?page=1&per_page=100
Mayra Montero,116823,https://www.goodreads.com/author/list/116823?page=1&per_page=100
Esmeralda Santiago,14294,https://www.goodreads.com/author/list/14294?page=1&per_page=100
Mayra Santos-Febres,128496,https://www.goodreads.com/author/list/128496?page=1&per_page=100
Luz María Umpierre,58782,https://www.goodreads.com/author/list/58782?page=1&per_page=100
Lourdes Vázquez,3500039,https://www.goodreads.com/author/list/3500039?page=1&per_page=100
Ana Lydia Vega,254996,https://www.goodreads.com/author/list/254996?page=1&per_page=100
Iris M. Zavala,322464,https://www.goodreads.com/author/list/322464?page=1&per_page=100
Lina Meruane Boza,,
Paz Molina,24529661,https://www.goodreads.com/author/list/24529661?page=1&per_page=100
Sonia Cristina Montecino Aguirre ,,
Ana del Rosario Montrosis Guaje,,
Enriqueta Petitpas Cotton,,
Raquel Muñoz de Franco,14072042,https://www.goodreads.com/author/list/14072042?page=1&per_page=100
Eliana Navarro Barahona,,
María José Navia,4805162,https://www.goodreads.com/author/list/4805162?page=1&per_page=100
Victoria Saavedra Rojas,,
Vilma Orrego Zúñiga,22704796,https://www.goodreads.com/author/list/22704796?page=1&per_page=100
Emilia Pincheira Oyarzún,,
María Teresa Panchillo Nekulwual,,
Mara Rita Villaorrel Oñate,,
Magdalena Petit Marfán,,
María Elvira Piwonka Moreno,,
Patricia Politzer Kerekes,,
Isolda Pradel,,
María Asunción Requena,7739890,https://www.goodreads.com/author/list/7739890?page=1&per_page=100
María Zulema Reyes Valledor,,
María Esperanza Reyes de Arteaga,,
Blanca del Río Vergara,,
Mónica Ríos,18996617,https://www.goodreads.com/author/list/18996617?page=1&per_page=100
Mara Rita Villarroel Oñate,,
Susana Lía María Roccatagliata Orsini,,
Antonieta Rodríguez Paris,13857200,https://www.goodreads.com/author/list/13857200?page=1&per_page=100
Mary Rogers Gacitúa,,
Rosa Regina Royo Cabrera,,
Edith Ruiz Aguilar,22387538,https://www.goodreads.com/author/list/22387538?page=1&per_page=100
Guadalupe Santa Cruz,1452795,https://www.goodreads.com/author/list/1452795?page=1&per_page=100
Alicia Santaella Murias,,
Elisa Pérez Walker,,
Marcela Serrano Pérez,22169615,https://www.goodreads.com/author/list/22169615?page=1&per_page=100
María Silva Ossa,72059,https://www.goodreads.com/author/list/72059?page=1&per_page=100
Elizabeth Subercaseaux Sommerhoff,,
Alia Trabucco Zerán,14424506,https://www.goodreads.com/author/list/14424506?page=1&per_page=100
Inelia Uribe Casanueva,,
María de la Luz Urriola González,,
María Urzúa,22880648,https://www.goodreads.com/author/list/22880648?page=1&per_page=100
Mercedes Valdivieso,804688,https://www.goodreads.com/author/list/804688?page=1&per_page=100
Camila Valenzuela,7133288,https://www.goodreads.com/author/list/7133288?page=1&per_page=100
Cecilia Vicuña,236067,https://www.goodreads.com/author/list/236067?page=1&per_page=100
Concha Zardoya,92371,https://www.goodreads.com/author/list/92371?page=1&per_page=100
Rosa Cruchaga,20564620,https://www.goodreads.com/author/list/20564620?page=1&per_page=100
Bárbara Délano,8038644,https://www.goodreads.com/author/list/8038644?page=1&per_page=100
Stella Díaz Varín,6104070,https://www.goodreads.com/author/list/6104070?page=1&per_page=100
Camila Fadda,19847862,https://www.goodreads.com/author/list/19847862?page=1&per_page=100
Mónica Gómez Contreras,8405630,https://www.goodreads.com/author/list/8405630?page=1&per_page=100
Isabel Gómez Muñoz,5228969,https://www.goodreads.com/author/list/5228969?page=1&per_page=100
Silviana González Riqueros,,
Escilda Greve,8059734,https://www.goodreads.com/author/list/8059734?page=1&per_page=100
Nana Gutiérrez,,
Lily Iñiguez Matte,,
Raquel Jodorowsky,14141454,https://www.goodreads.com/author/list/14141454?page=1&per_page=100
Cristina Larco,6808446,https://www.goodreads.com/author/list/6808446?page=1&per_page=100
Pauline Le Roy,18869124,https://www.goodreads.com/author/list/18869124?page=1&per_page=100
Mónica Montero,9854163,https://www.goodreads.com/author/list/9854163?page=1&per_page=100
Maribel Mora Curriao,6268806,https://www.goodreads.com/author/list/6268806?page=1&per_page=100
Alicia Morel,38988,https://www.goodreads.com/author/list/38988?page=1&per_page=100
Neddiel Muñoz Millalonco,,
Rosabetty Muñoz,10800499,https://www.goodreads.com/author/list/10800499?page=1&per_page=100
Elizabeth Neira,24597354,https://www.goodreads.com/author/list/24597354?page=1&per_page=100
Gricelda Núñez,20714811,https://www.goodreads.com/author/list/20714811?page=1&per_page=100
Victoria Orjikh,,
Mila Oyarzún,,
María Isabel Peralta,21170384,https://www.goodreads.com/author/list/21170384?page=1&per_page=100
Antonia Torres Agüero,7165939,https://www.goodreads.com/author/list/7165939?page=1&per_page=100
Malú Urriola,6268846,https://www.goodreads.com/author/list/6268846?page=1&per_page=100
Verónica Zondek,6375278,https://www.goodreads.com/author/list/6375278?page=1&per_page=100
Dorelia Barahona Riera,8300361,https://www.goodreads.com/author/list/8300361?page=1&per_page=100
Marilyn Batista Márquez,15201772,https://www.goodreads.com/author/list/15201772?page=1&per_page=100
Eulalia Bernard,14163681,https://www.goodreads.com/author/list/14163681?page=1&per_page=100
Alejandra Castro,4406874,https://www.goodreads.com/author/list/4406874?page=1&per_page=100
Jessica Clark Cohen,15022712,https://www.goodreads.com/author/list/15022712?page=1&per_page=100
Rima de Vallbona,611582,https://www.goodreads.com/author/list/611582?page=1&per_page=100
Julieta Dobles,851660,https://www.goodreads.com/author/list/851660?page=1&per_page=100
Vilma Faingezicht,247149,https://www.goodreads.com/author/list/247149?page=1&per_page=100
Laura Fuentes Belgrave,7224724,https://www.goodreads.com/author/list/7224724?page=1&per_page=100
